88,-124.2694214,9.665355055
89,-122.4398826,9.171554688
90,-120.6103437,8.677754321
91,-118.7808049,8.183953955
92,-116.9512661,7.690153588
93,-115.1217273,7.196353222
94,-113.2921884,6.702552855
96,-124.4716743,4.328020734
97,-123.3536182,4.026252667
98,-121.3413323,4.561512704
99,-119.3290463,5.096772742
100,-117.3167604,5.63203278
101,-115.3044744,6.167292817
102,-124.364309,7.887245414
103,-124.4317292,6.108027755
104,-122.8412354,5.892633832
105,-121.1673618,5.952565246
106,-122.6712985,7.577952918
107,-120.9379237,7.320585323
108,-119.2421459,6.59077942
109,-124.4789553,3.726917591
110,-124.4832611,2.173613615
111,-122.470261,2.709063586
112,-120.457261,3.244513557
113,-121.9054396,3.635383112
114,-124.4667419,0.625849085
115,-122.7402824,1.085080426
116,-121.0138228,1.544311766
117,-119.2873633,2.003543106
118,-117.5609038,2.462774447
119,-119.0090824,2.853644002
120,-124.4312781,-0.861801897
121,-122.4716846,-1.390704513
122,-120.512091,-1.919607128
123,-118.5524975,-2.448509744
124,-116.592904,-2.977412359
125,-114.6333105,-3.506314975
126,-112.673717,-4.03521759
127,-110.7141234,-4.564120206
128,-108.7545299,-5.093022821
129,-106.7949364,-5.621925437
130,-104.8353429,-6.150828052
131,-102.8757493,-6.679730668
132,-100.9161558,-7.208633283
133,-98.9565623,-7.737535899
134,-98.05746633,-4.906871682
135,-99.49227976,-3.466816693
136,-100.9270932,-2.026761705
137,-102.7752944,-1.527924355
138,-104.6234956,-1.029087005
139,-106.4716967,-0.530249654
140,-108.3198979,-0.031412304
141,-110.1680991,0.467425046
142,-112.0163003,0.966262396
143,-113.8645015,1.465099746
144,-115.7127027,1.963937096
145,-122.56747,-0.136877658
146,-120.9155227,0.328012693
147,-120.090949,-0.708576735
148,-118.070589,-0.963562496
149,-119.2342004,0.656168641
150,-116.1995399,-1.38686667
151,-117.6146221,0.623475163
152,-114.3427908,-1.871362123
153,-115.887383,0.268073241
154,-112.4432813,-2.381007712
155,-114.0862477,-0.210317793
156,-110.5332373,-2.894993619
157,-112.2251708,-0.711695506
158,-108.5939678,-3.416942675
159,-110.3515726,-1.217770648
160,-106.6460201,-3.938743638
161,-108.4458513,-1.733518473
162,-104.6465419,-4.460579656
163,-106.5188156,-2.252429728
164,-102.6847167,-4.997506241
165,-104.4831502,-2.79659504
166,-102.2615658,-3.338363575
167,-100.5404536,-5.101483442
168,-124.3451495,-3.030434676
169,-122.9670519,-4.413566825
170,-121.5889542,-5.796698974
171,-120.2108566,-7.179831124
172,-118.3018353,-7.69508407
173,-116.3928141,-8.210337016
174,-114.4837928,-8.725589963
175,-112.5747716,-9.240842909
176,-110.6657503,-9.756095855
177,-108.7567291,-10.2713488
178,-106.8477078,-10.78660175
179,-104.9386865,-11.30185469
180,-103.4431555,-10.410775
181,-101.9476244,-9.519695296
182,-100.4520934,-8.628615597
183,-121.8300908,-3.153289213
184,-120.502843,-4.163730165
185,-118.9432275,-4.870377163
186,-117.5376397,-6.183892621
187,-115.7314056,-6.663365048
188,-116.9546514,-4.593141581
189,-113.850005,-7.16933967
190,-115.1438216,-5.088317037
191,-111.9536495,-7.679589269
192,-113.246442,-5.601610316
193,-110.006453,-8.203307131
194,-111.3334391,-6.120696522
195,-108.0246654,-8.730377169
196,-109.3648797,-6.652018929
197,-106.0330387,-9.397939855
198,-107.3751236,-7.198441989
199,-104.1948919,-8.963316829
200,-105.2563816,-7.66013034
201,-102.6339217,-8.193052383
202,-124.15202,-6.116094376
203,-122.1814383,-6.64796275
204,-124.2589389,-4.573686926
205,-122.8408215,-5.404604644
206,-124.0297326,-7.597595302
207,-123.3908563,-9.721890296
208,-121.9656891,-11.421754
209,-119.9845924,-12.41982031
210,-118.2766177,-12.88081013
211,-116.5686429,-13.34179994
212,-114.8606681,-13.80278975
213,-113.1526933,-14.26377956
214,-114.564326,-12.84698987
215,-115.9759586,-11.43020019
216,-117.3875913,-10.0134105
217,-118.7992239,-8.596620811
218,-120.9056646,-9.142677848
219,-119.6380727,-10.58815091
220,-121.8600108,-7.745239648
221,-118.5435794,-11.81693586
222,-110.9208118,-14.86617408
223,-109.4252805,-13.97509423
224,-107.9297492,-13.08401439
225,-106.4342178,-12.19293454
226,-115.2053686,-10.28600454
227,-111.5312103,-12.32694928
228,-113.5083456,-11.14104149
229,-109.5485388,-12.16056641
230,-108.2531385,-11.76039108
231,-106.3207942,-16.1077388
232,-104.5490602,-16.34937724
233,-102.7739266,-16.13425723
234,-101.1111842,-15.47640366
235,-99.67071378,-14.41720185
236,-98.54528079,-13.02746189
237,-100.6764161,-12.45225959
238,-102.8075513,-11.87705714
239,-108.620803,-15.48695644
240,-103.3248833,-14.56102949
241,-105.5323135,-13.44018518
242,-106.9268889,-14.54003975
243,-104.9818859,-14.82660427
244,-101.6507577,-13.83565564
245,-103.740845,-12.97711282
246,-97.73856951,-11.17363098
247,-97.34769961,-9.7254516
248,-96.95682971,-8.277272221
249,-101.107237,-10.48294055
250,-99.63906545,-10.986729
251,-98.98387358,-9.429977973
252,-96.4000176,-6.214274265
253,-96.02430688,-4.822259914
254,-97.02752161,-3.81538032
255,-98.03073633,-2.808500725
256,-99.47891476,-2.417631215
257,-95.65393084,-3.450010622
258,-95.57296949,-3.150047497
259,-96.95494298,-1.763025481
260,-98.33691647,-0.376003464
261,-99.71888996,1.011018552
262,-101.1008635,2.398040569
263,-102.4828369,3.785062585
264,-103.9310154,4.175932166
265,-105.3791939,4.566801747
266,-103.9095024,3.091741253
267,-102.4398109,1.616680758
268,-100.9701194,0.141620264
269,-99.50042785,-1.33344023
270,-95.37018923,-2.398743327
271,-95.72028669,-0.652410876
272,-96.00773861,-0.281519497
273,-96.35783607,1.464812955
274,-96.19001243,2.086602293
275,-98.2876206,2.652755723
276,-100.3852288,3.218909154
277,-96.43819885,-0.877812481
278,-97.30724151,0.561670337
418,-118.4449751,3.779773584
419,-116.4326892,4.315033611
420,-114.4204033,4.850293639
421,-112.4081174,5.385553666
422,-110.3958314,5.920813693
423,-111.8440099,6.311683274
424,-115.6383192,2.974174302
425,-113.7157345,3.485574158
426,-111.7931498,3.996974014
427,-109.8705651,4.50837387
428,-107.9479804,5.019773726
429,-102.3312706,-0.617454619
430,-103.7354481,0.791852468
431,-105.1396255,2.201159554
432,-106.543803,3.61046664
433,-107.9265117,2.205575368
434,-109.8806077,2.668345025
