1,-107.8013243,43.51296354
2,-107.8079049,41.70429076
3,-107.8144855,39.89561798
4,-107.8210661,38.08694521
5,-106.336625,33.80794639
6,-106.3295598,35.74980919
7,-106.3224946,37.69167198
8,-106.3154295,39.63353478
9,-106.3083643,41.57539757
10,-106.3012992,43.51726037
11,-112.9191139,43.35135353
12,-111.9021366,41.57500275
13,-110.8851593,39.79865197
14,-109.8681819,38.0223012
15,-108.8512046,36.24595042
16,-109.5076237,43.48435308
17,-111.2136472,43.4304858
18,-109.4264831,39.92514083
19,-109.7116045,41.69177349
20,-114.5891304,43.24932018
21,-113.6257035,41.5665058
22,-112.6622766,39.88369141
23,-111.6988498,38.20087703
24,-110.7354229,36.51806265
25,-109.771996,34.83524827
26,-108.8085691,33.15243389
27,-107.8451423,31.4696195
28,-107.8396848,32.96960958
29,-115.3217045,43.19688181
30,-115.8086801,42.36045816
31,-114.8434257,40.67445148
32,-113.8781712,38.98844481
33,-112.9129167,37.30243813
34,-111.9476622,35.61643146
35,-110.9824077,33.93042479
36,-110.0171532,32.24441811
37,-109.0518987,30.55841144
38,-108.0866442,28.87240477
39,-107.8531326,29.27348162
40,-116.2458364,43.12403741
41,-117.1452845,43.04595446
42,-118.1922168,41.24775581
43,-119.239149,39.44955716
44,-120.2860812,37.65135851
45,-121.3330135,35.85315986
46,-122.3799457,34.05496121
47,-123.426878,32.25676256
48,-124.4738102,30.45856391
49,-125.5207424,28.66036526
50,-126.5676747,26.86216661
51,-126.3450781,24.26326331
52,-125.2914383,26.0729828
53,-124.2377985,27.88270228
54,-123.1841587,29.69242177
55,-122.1305189,31.50214125
56,-121.0768791,33.31186073
57,-120.0232393,35.12158022
58,-118.9695995,36.9312997
59,-117.9159597,38.74101919
60,-116.8623199,40.55073867
61,-118.9869886,42.86389746
62,-119.93321,41.23867862
63,-120.8794313,39.61345978
64,-121.8256527,37.98824095
65,-122.7718741,36.36302211
66,-123.7180954,34.73780327
67,-124.6643168,33.11258443
68,-125.6105382,31.4873656
69,-126.5567596,29.86214676
70,-126.5622171,28.36215669
71,-126.5132994,41.80703516
72,-126.5205428,39.81622043
73,-126.5277861,37.82540569
74,-126.5350295,35.83459096
75,-126.5422728,33.84377623
76,-126.5495162,31.85296149
77,-120.87491,42.6462174
78,-122.7589164,42.3974697
79,-124.6385064,42.11772348
80,-125.1188021,35.48674478
81,-124.5572596,37.45364222
82,-122.2026495,40.79465482
83,-124.0335245,39.60277304
84,-128.0142979,41.53532862
85,-128.0217128,39.49735957
86,-128.0291278,37.45939052
